Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking,Valid,Task
0,-0.971498673321847,-0.0805112119516927,-0.099983037182158,0,0,0,false,false
1,-0.963268998707842,-0.0772537860439186,-0.105991538072048,0,0,0,false,false
2,-0.952409460357076,-0.0689436923366995,-0.112528801347796,0,0,0,false,false
3,-0.958002255514668,-0.0587586178142801,-0.114167163786623,0,0,0,false,false
4,-0.96425498725903,-0.0512696605635245,-0.11998041478774,0,0,0,false,false
5,-0.961787719801691,-0.0465347158342314,-0.114116492811594,0,0,0,false,false
6,-0.963549736435291,-0.0390083038181626,-0.113437798761861,0,0,0,false,false
7,-0.975948695687154,-0.026321781178941,-0.116043121445319,0,0,0,false,false
8,-0.995051362812549,-0.0106349669885013,-0.121406791738796,0,0,0,false,false
9,-1.01750624921717,0.00792377247284271,-0.11934024574249,0,0,0,false,false
10,-1.04227984501726,0.0175859952921752,-0.114501152155974,0,0,0,false,false
11,-1.0561575960498,0.0132873754800653,-0.108050382082485,0,0,0,false,false
12,-1.055115074002,-0.0090048410084893,-0.0994084419768061,0,0,0,false,false
13,-1.0422226373311,-0.0396844487023971,-0.0921889141745851,0,0,0,false,false
14,-1.01732479092908,-0.0699506112871904,-0.0859105470380358,0,0,0,false,false
15,-0.992455122319188,-0.0878893104942999,-0.080838672085825,0,0,0,false,false
16,-0.972533439862616,-0.0860530201754808,-0.0755681469645421,0,0,0,false,false
17,-0.958597642515682,-0.0740417078248599,-0.0815975013568487,0,0,0,false,false
18,-0.959207962390576,-0.0539855806676561,-0.0887463770829285,0,0,0,false,false
19,-0.969505736353499,-0.026167003431506,-0.0912304992143185,0,0,0,false,false
20,-0.987426948197537,0.00331360390523366,-0.0925614899464478,0,0,0,false,false
21,-1.00306336988527,0.0312618783299191,-0.0934519177336497,0,0,0,false,false
22,-1.01467635846852,0.0607893175095597,-0.0933517154094628,0,0,0,false,false
23,-1.02292495801313,0.090720065851742,-0.0894930043863766,0,0,0,false,false
24,-1.02081378433919,0.11177028961276,-0.088509102067793,0,0,0,false,false
25,-1.01484795816536,0.111918830650992,-0.087004374475658,0,0,0,false,false
26,-1.0123154494968,0.10452754458286,-0.0826136620309615,0,0,0,false,false
27,-1.01080865686016,0.0919093703262839,-0.0781575874251816,0,0,0,false,false
28,-1.00947094477443,0.0773794336260466,-0.0769156471782734,0,0,0,false,false
29,-1.00438325902572,0.0630853231498096,-0.0745964531834958,0,0,0,false,false
30,-0.998484975799445,0.0519254144076231,-0.067564053084394,0,0,0,false,false
31,-0.990705550843825,0.0399926637278319,-0.0635367088039835,0,0,0,false,false
32,-0.981597971053061,0.0317409741358754,-0.0586375579204573,0,0,0,false,false
33,-0.971047230067317,0.0347494994739217,-0.0546686857309057,0,0,0,false,false
34,-0.964488835863615,0.0416612191021265,-0.0534607474557939,0,0,0,false,false
35,-0.964325137784469,0.0504392286564937,-0.0514629293781188,0,0,0,false,false
36,-0.96435546875,0.0667631321090263,-0.0517602769932438,0,0,0,false,false
37,-0.967683333276805,0.0865805241354137,-0.0541809822000055,0,0,0,false,false
38,-0.974336265937035,0.102508880035952,-0.0533755788984957,0,0,0,false,false
39,-0.978573094806201,0.114403557819276,-0.0560474209610049,0,0,0,false,false
40,-0.981493637621516,0.126712015967965,-0.0573268909375781,0,0,0,false,false
41,-0.981262736567271,0.136417051643291,-0.0572122051218169,0,0,0,false,false
42,-0.982088708192575,0.140064689576436,-0.0563731816297139,0,0,0,false,false
43,-0.983452094155123,0.142500265673402,-0.0556324321339567,0,0,0,false,false
44,-0.987350480069662,0.145301246670735,-0.053659836523038,0,0,0,false,false
45,-0.992730521219001,0.149037503361249,-0.0498591212612781,0,0,0,false,false
46,-0.998134602952197,0.149644671295833,-0.044487183993127,0,0,0,false,false
47,-0.99853515625,0.146187320357648,-0.042335499953193,0,0,0,false,false
48,-0.995564171046464,0.141831832443773,-0.0430338552901259,0,0,0,false,false
49,-0.992165879589021,0.139349732994148,-0.0434407865439263,0,0,0,false,false
50,-0.994708502317658,0.137585112850426,-0.0431470085779716,0,0,0,false,false
51,-0.997909650910465,0.135652099406946,-0.0401725429888984,0,0,0,false,false
52,-0.998817712072303,0.138428027517448,-0.0404189446399045,0,0,0,false,false
53,-1.00114482103206,0.144592543549199,-0.0453598124056065,0,0,0,false,false
54,-1.00278480576489,0.149868062728141,-0.0479754701819536,0,0,0,false,false
55,-1.00600803423677,0.156559377208024,-0.048095703125,0,0,0,false,false
56,-1.00618563043015,0.163685891339541,-0.047161126366876,0,0,0,false,false
57,-1.00555305425421,0.168503809821622,-0.0462028975435448,0,0,0,false,false
58,-1.00470676019038,0.172986007955989,-0.0488310436914769,0,0,0,false,false
59,-1.00511967574359,0.170919763884026,-0.0494830968492966,0,0,0,false,false
60,-1.00734184812804,0.168750290040426,-0.0535978180804109,0,0,0,false,false
