Time,AccV,AccML,AccAP,StartHesitation,Turn,Walking,Valid,Task
0,-0.905724038574012,-0.135009765625,0.40646699694596,0,0,0,false,false
1,-0.90625,-0.135009765625,0.403667707757899,0,0,0,false,false
2,-0.90625,-0.134528024577306,0.403076262448239,0,0,0,false,false
3,-0.905769079676716,-0.13330078125,0.404768097562168,0,0,0,false,false
4,-0.904716001905893,-0.133692948362216,0.405114864730498,0,0,0,false,false
5,-0.906178388278336,-0.136087897321628,0.405526685950791,0,0,0,false,false
6,-0.90718914383976,-0.136620520103556,0.406667993463616,0,0,0,false,false
7,-0.906652074249875,-0.133735566026004,0.406953960793574,0,0,0,false,false
8,-0.906346030202473,-0.133152670827473,0.406283373235651,0,0,0,false,false
9,-0.907023461087149,-0.134033203125,0.407168471175522,0,0,0,false,false
10,-0.906733498535344,-0.13408157421835,0.407580292241364,0,0,0,false,false
11,-0.907596222199758,-0.134381188115626,0.404405063687494,0,0,0,false,false
12,-0.907309948718133,-0.134521484375,0.404441988280049,0,0,0,false,false
13,-0.906586836149765,-0.13519515667453,0.405294026258095,0,0,0,false,false
14,-0.90713553089762,-0.136158477279287,0.405982518043679,0,0,0,false,false
15,-0.90625,-0.134436098491708,0.405712806177723,0,0,0,false,false
16,-0.90628374832858,-0.135424850147255,0.404922575071039,0,0,0,false,false
17,-0.907025806012505,-0.134358834597832,0.407462016443175,0,0,0,false,false
18,-0.908170944189652,-0.133240284745988,0.407355674365715,0,0,0,false,false
19,-0.907158999023167,-0.134527348942984,0.406762250557409,0,0,0,false,false
20,-0.905369174409685,-0.135187089840351,0.409350840957294,0,0,0,false,false
21,-0.905967445186872,-0.135009765625,0.408346807761832,0,0,0,false,false
22,-0.905784611622779,-0.135209217786666,0.406792545453984,0,0,0,false,false
23,-0.904864509886785,-0.135675703446111,0.406038134844177,0,0,0,false,false
24,-0.906349339571715,-0.135498046875,0.40415381337583,0,0,0,false,false
25,-0.906473672596058,-0.134968829567116,0.403849529807884,0,0,0,false,false
26,-0.905996257193746,-0.134404900000311,0.404876524519087,0,0,0,false,false
27,-0.906862274347215,-0.136520293509544,0.404602419711825,0,0,0,false,false
28,-0.906717813221058,-0.136052480288485,0.406142911778631,0,0,0,false,false
29,-0.906005859375,-0.136088961805582,0.404648796402794,0,0,0,false,false
30,-0.906112551444864,-0.135248366093121,0.406236584308459,0,0,0,false,false
31,-0.906608167459352,-0.134459699066642,0.40774538840636,0,0,0,false,false
32,-0.906558490321552,-0.134192553240998,0.405425913170926,0,0,0,false,false
33,-0.905274124028258,-0.135798428978231,0.404200246587924,0,0,0,false,false
34,-0.904541015625,-0.136681301222771,0.403944585868881,0,0,0,false,false
35,-0.904868464578419,-0.134785275573701,0.406403424105278,0,0,0,false,false
36,-0.905696341275006,-0.134407875841136,0.408960129813275,0,0,0,false,false
37,-0.905647896753503,-0.134403294392783,0.405627722710847,0,0,0,false,false
38,-0.906005859375,-0.135470690162949,0.405858864928873,0,0,0,false,false
39,-0.906005859375,-0.136044980487195,0.40739026932621,0,0,0,false,false
40,-0.906046202993725,-0.134848995526761,0.406724556116317,0,0,0,false,false
41,-0.906427847175333,-0.134471831695327,0.405294470673669,0,0,0,false,false
42,-0.906220537357689,-0.135009765625,0.404730801146679,0,0,0,false,false
43,-0.905053361750865,-0.134880766032521,0.406869069963407,0,0,0,false,false
